,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,KSDM 01/2020,KSDM 01/2020,KSDM 01/2020,KSDM 01/2020,KSDM 01/2020,KSDM 01/2020,KSDM 01/2020,KSDM 01/2020,KSDM 01/2020,KSDM 01/2020,KSDM 01/2020,KSDM 01/2020,KSDM 01/2020,KSDM 01/2020
1,Date,ObservedLow(F),ObservedHigh(F),NormalLow(F),NormalHigh(F),RecordLow(F),Year,RecordHigh(F),Year,ObservedPrecipitation(inches),NormalPrecipitation(inches),Record Precipitation(inches),Year,
2,1,43,66,43,66,34,2019,77,2012,0.00,0.10,0.26,1960,
3,2,42,71,43,66,30,2019,77,2018,0.00,0.10,0.31,2006,
4,3,44,71,43,66,31,1960,83,2003,0.00,0.10,1.05,2005,
5,4,41,72,44,66,35,2019,84,2001,0.00,0.10,0.96,2005,
6,5,41,68,44,66,33,1960,85,2006,0.00,0.10,0.77,2016,
7,6,44,78,44,66,32,2007,90,2006,0.00,0.10,0.69,1959,
8,7,42,73,44,66,36,1956,80,2015,0.00,0.10,1.56,1957,
9,8,38,62,44,66,38,2020,80,2007,0.00,0.10,0.75,1957,
10,9,45,59,44,66,33,1955,85,2007,0.07,0.09,1.29,2018,
11,10,40,65,44,66,38,1946,79,2010,0.00,0.10,1.02,1955,
12,11,40,62,44,66,38,1946,79,2002,0.00,0.09,1.15,2001,
13,12,40,61,44,66,36,1955,83,2009,0.00,0.10,1.04,1960,
14,13,42,62,44,66,35,2007,86,2018,0.00,0.09,0.88,1957,
15,14,43,62,44,66,27,2007,83,2018,0.00,0.09,0.52,2019,
16,15,37,63,44,66,28,2007,88,2014,0.00,0.09,0.80,1960,
17,16,43,59,44,66,35,2007,84,2003,0.00,0.09,0.62,1955,
18,17,44,60,44,66,30,2007,86,2011,0.04,0.09,0.24,2019,
19,18,40,69,44,66,33,2007,82,2005,0.00,0.07,1.30,1955,
20,19,41,78,44,66,35,2002,83,2005,0.00,0.07,0.49,2017,
21,20,48,63,44,66,36,2002,81,2009,0.01,0.07,0.79,2017,
22,21,50,59,44,66,35,1958,81,2014,0.19,0.07,1.11,2010,
23,22,47,62,44,66,34,2007,75,2015,0.00,0.06,0.44,2010,
24,23,44,71,44,66,37,2008,76,1946,0.00,0.07,0.73,2017,
25,24,44,69,44,66,32,2002,79,2018,0.00,0.06,0.25,2017,
26,25,45,65,44,66,37,2002,80,2003,0.00,0.06,0.88,1999,
27,26,51,61,44,66,34,2002,87,2003,0.00,0.04,0.83,2001,
28,27,48,65,44,66,36,2009,82,2003,0.00,0.04,1.02,1956,
29,28,45,75,44,65,34,2009,85,2018,0.00,0.04,0.35,1957,
30,29,44,66,44,65,38,2002,88,2018,0.00,0.06,1.09,1957,
31,30,42,73,45,65,32,2002,84,2018,0.00,0.07,0.24,2007,
32,31,43,80,45,65,32,2002,89,2003,0.00,0.07,0.61,1956,
33,Average:,43.3,66.8,44.0,65.9,,,,,Total: 0.31,Total: 2.48,,,
